id,popularity,followers.total
2GZeZUYvAiZYRRBRBpOjrG,55,3028
00BeCSiWLZk1ojZPcDZI8e,8,261
3VQDqjQ4wJyw8PzpGdlZpB,62,283251
1YdO9GJZicIofAYHnFZSwv,58,25798
6ZdzYE3CEgY0Umgi3Dsgv8,46,238891
1QIghPIrXQQ22G1yNtAKFX,46,299055
5dLfdoRqimRnbTC19bdbRD,50,56077
5Pq1eqKbVKRziJs6cSUoBy,36,11123
5OYkaab5KaJZPdZF6knfJQ,41,15769
2D0u6nyYzRpoDvJe6sOBXu,39,2365
6pBVcV1vX0IUU9Rr1xtB2J,23,154
05xj0n89xCSoCIyH42n1uN,22,3586
2bno8n7e57sY3zRQw03YoV,44,7351
0cNL0rBLHK5qIViN1EYM6h,39,598
4msLeWosAtlqUnbOu7K0bk,32,11388
2WWQbtOv7LQoOSjE4u2Nzv,24,20729
5G3OUmDl3R4rEn9zSWZTpw,63,103994
6CrQKZeuSKNYgrE7PeYqJ1,58,386863
1AqQ7buD0q6SRbQtYQUnou,45,13405
5YwqDzUzArjMlfxI6sQRgP,48,9012
15B9FrdU78YP1NVHRekesE,42,60234
0QDlkRZ349RXtT5XcwcLRP,43,44305
49bzHstZaMj1toXRy4cU14,18,322
5nAiCPenjjdpUJAmElxmuu,56,200373
31ID15xoalmnSgwPhHJZrR,50,108061
696x5uEm1nV6xucEZNAbzH,39,7888
7FaGCZiP3s6X7jQTB8EhfI,65,434158
35REohk9jOvZS11OhYJ6aD,46,77075
0EdZov8Gv5SHN4IVF3b4m8,42,253327
0Vw76uk7P8yVtTClWyOhac,73,1335538
0IdAjS2LRieBR3gzoazdAw,54,643774
3rRc7C2Bf4p9oyG3pMVjdN,6,487
72kCHSLbK0D94Bgpo7G4sJ,55,53036
0aE8wDiLpDtWPyr4qibIVD,25,1399
5Awnuu794580X3uHQGx78O,59,26694
76GOZCc1Fa0aXqh4edNsuw,26,121
0zBKolPOzGoV8uja8nnaUG,50,196
741XKKeH9gvqLADgoDS4wT,0,41
2POj5DK9ZiqcLkeTeTjH7b,37,3166
07tFgedhta5b5WaF0Yj4bH,61,272309
4vq31M7x2JXIZy5FKdQUVU,0,0
2qNI3aGlywRzTkRBOy9YzG,46,118346
3b2EtyaUc7tdthB9C8OLFK,3,248
3nOQJdlPEzFVhTEzxwcGax,54,94186
44qTyRXwTktHVC0X1FGnJn,53,106471
1DE1JKpTAldlCwMJpnF3lo,15,161
2auiVi8sUZo17dLy1HwrTU,66,1674689
6hAwdJ5eKrRbnbsllZsfE8,35,394
6h0hEqiKGigWN2HZcr9tVK,19,287
7fKO99ryLDo8VocdtVvwZW,58,396367
0Zsw8N0usCdHtEtFtwZKg5,44,17860
7l1IUcuGTEXMuD1aN3wFqw,60,108569
1XErHyc10VN8bfGKma1Yyc,55,464319
7p0bICJNx2HM4jS28qexvv,53,329005
75wlxltp4lLk2HGVZll725,41,2258
1OQgaIokCt3DctN2vQJH3c,22,4663
3Lu9zTGOtzT2MZpfxdaHJv,45,13819
1hCkSJcXREhrodeIHQdav8,71,506930
0FWKL8OUf1iL5ERl4Gx0Di,0,51
0a1gHP0HAqALbEyxaD5Ngn,73,3071069
0CxYQi3VnWYI0Un6oyyaEB,50,15810
1nqRhwnC8Yc3jhUijre9fH,40,1782
4y0G11kIVcUrvbJjIeRttg,50,113676
1l7ZsJRRS8wlW3WfJfPfNS,82,6721618
01mcyjNiAinh77FWlI3Icw,13,538
793A2IFcoskCrnPQarTcua,19,55
6epDO0nPVXpbXBUt4Otiik,48,30278
5nRAkyjdF8sOFfl5W5khiE,32,2226
3hPPNy5OBzCU1icQO7Nrok,48,16848
4Orj5NmOg4wuREX0dzsyjR,38,13225
2DWVv9ET0trhdmdFYROQaJ,31,1728
2znSAMoC2z72k1BNWVMzKW,64,54757
6lOgkpzWDnFzrMVnL9oP9N,15,140
4JSvvDLGYceGFKpYj2P4BK,19,10
6Xiuj9T13YmHkjZ70VWerK,49,183
5l8VAzsmLNwn6AmQQuvHO6,27,2006
4BcaSzDAf4EcraWJAGNkTl,0,18
4wfQseg7hR3fNTuwo5f02D,0,38
5BrkebliJMRAGRPg8NRDGi,37,33625
6sge2FzdYxWSjWc5sBjmoy,41,1907
7FvMAbdiffitFmbuJN3Vsk,54,375405
2272CVpxVafY3L0UHumShp,0,0
6X7all42G8qWhwrusmJSsG,0,1
3WnmyxLdTHKN83h75tcb8P,52,42320
4b5UHpUmrPycvsgu2M3ujz,48,95385
3i94wxAKQqlJyiPLDmjNdH,51,12866
0rqygIEdmS7Gzf2fpZOzxt,37,5172
5fahUm8t5c0GIdeTq0ZaG8,63,379261
5QWz0kPELXKHSiINe7mFjX,55,93634
60Vo6QqGGmDzr6ZiwqNxxP,41,9533
5Gw4NRkDUSoaYPCsSZ7yq3,12,318
6CaiCjxA5ZVcsfF0ApJsG8,24,34168
5vfmmb3UHpuQWJ55JP9slk,55,184447
6dh1Nko5w0D3hyUD7HvB2C,28,84
03d2mJXSMtuPI0nIvLnhoS,73,298992
4vxaQs6vK54nK89J1VtLex,66,178313
6aGmKxXoKrSdovRUn8MBhZ,56,269127
31IZdHrCZ5pRhLz4zBxN3o,56,168594
1SwmXTElW9TlkK2Rydgb4D,68,126222
4PRbL6QsjYahmxZ4qY5Q9m,29,47363
2wpJOPmf1TIOzrB9mzHifd,63,308272
3PtEOX0PJSh7ndOL4tP0NR,60,125840
2TubhB02PsCWrwzQQJLIbG,23,156
1odK9kZMFeYrGg7GCHClng,33,16
7fpTC19DbeQiC5QKI8cJRQ,49,4725
66OOS9nlWlpo8yIL5KnAW5,20,41
4ImZhqmhTiobeftPKY3sqZ,41,1281
1KqafyS2BWave8BIQtkDH5,10,78
484bfoveqgHfx2VhNY4zzT,65,25626
1uRZ4uQbQbzWAHozLnUxIj,42,52263
2JEdakwe0s6FMWoDbuFHtO,0,2375
5KzpGbm6fyAF4S8Wx1CdzW,35,2369
2sPoeeI506cJZySd6q81RP,41,7527
3oLccEy7y6zTe1gCFHxuWr,64,611849
32tpZl5wJa3yhGj4w7NPrd,34,3619
52mPvOOfTMv7NJXKB9ZlqO,38,681
1if1Ez9A9OrRjnD9ZT1Lss,26,706
7hZ2iNOTXVCfauatDOrUFz,0,86
6gUdSMCfQUezlMkMyzD4Pi,20,2005
2LIAgeQ5NZurwixfoG3CWZ,59,344308
4adFas9qeZHT4IfR94Nrm5,18,166
0N6CgWlBaskJj7kaAXSath,33,2049
3ziEbGt3GdBtEB4J6QAJYq,22,121922
74ASZWbe4lXaubB36ztrGX,76,5525740
7zHkgmNbakU3qbOTVxYnYT,3,61
5he5w2lnU9x7JFhnwcekXX,81,7970206
3HQILgHFjHczbYP02G1NIP,20,887
3qU8FknDwUosQnzmUZrrST,46,1432
2ubRNw3Dw3cOAXEN0reyNA,20,1646
5GG0pdHtmalM60Fzer1Yei,36,14941
2y2N214hXiUO9Y1VyYl8tB,40,1983
1N0Bm9VCkURJH1FHVCKEcK,45,55774
0oozCXvUcoIq24bjj0JKdY,37,165
4v1lRzkxvSsxo1JVUxXEOK,48,13635
2WyypmYjOdaXg0bXDP67j7,58,16874
6JDu6pr6teBn79KqBTOXdp,48,73182
5Gi9FP1m5OCW7sYwetsUBd,48,92256
3Gm5F95VdRxW3mqCn8RPBJ,77,1736263
5DuNvp03Q7ROGfaGoJDP9S,43,74
51xaqstb8nyMU7V2bcMNb9,4,36
6HYjkczJfUdGcwIGPOq5P2,61,19411
1MkGNTzngx2wG2S41E4LLQ,38,2846
3OsRAKCvk37zwYcnzRf5XF,72,1605570
6Nxgeg0RW2lIaU35QlmJpo,37,554
50iBEPSw6kQ8GQkumXz7XZ,67,9690
5nuF8QjV4BtabUeBaXzzwK,48,11457
4eSMsVzRJHhN1aq0IvZcyn,59,383845
0fDrHN0KQ7eB8N9Eef2j2A,32,14527
0JgazfmeUqlV0HSXvs7kvj,66,9836
1G0YV9WooUBjrwDq0Q7EFK,63,321490
7HV2RI2qNug4EcQqLbCAKS,70,142327
3s0EkcVblYhUrWXBmutXit,41,1146
2kqUKsTuEj1lPbm6BSn1AU,69,218860
3IjqaF34HzOoPzRB2Dk6mD,52,35274
2Bixmzp9TaAzXvQFTW5t3z,11,1
6Gc7QYqGBo1f1KtZJtJHda,48,1293
6a9BWKLYwslJ2rTkKjdm2t,44,37
0nCiidE5GgDrc5kWN3NZgZ,55,811566
1gvmVN1i1F9MCzRW2ycCYN,41,66366
4DB8A7kej8l10ONCaxglDJ,33,197
7e52Ytzjj1q71DUj2cSlch,64,886491
0wBjklzy9xo6YHccbNE4v4,3,1765
2GEcMpeGIad5O23WxDRFMn,48,117203
2d5thy7UtdxmWayRXsymyb,25,58
1a2mYMDybUdbubM2394ikP,0,3
3QKeYTHlgDrec7FDej6XiN,50,116580
2u3ZpvdeLOLg3mIvQg0jZh,60,383809
1b81zU0IfjHE8krv2IZ0Hf,55,62462
1w2fVGZN37TieWhlqS8UwB,61,12173
4blbIMKwfzTxHGvN0Est1t,34,5986
2TTGPArGJL2cqoTUYG63Op,8,13
5oj50e6WeS3yFv92YDOfXA,59,41879
35LFDqRu6EmXgUqEWeh2j6,62,2370
08xbQKOh6oLZVa7VoxuJzU,36,2504
6cwVmr4MT81cpN0pwPZ35K,33,2146
5kjGRHClVacSyllOUqU1S0,64,1356077
2bIxak1AAD8wlDfMLnumUj,56,69930
3NPpFNZtSTHheNBaWC82rB,76,2619018
6pInyAUgBMhKcLKSyY6maq,0,2
0S3fK826BwWKNWHsomoocy,42,7992
6YNEI01owCUUXwHUKDUzlM,19,1401
3wcj11K77LjEY1PkEazffa,79,1856297
1ByUgSnF544PonvCX0XPoF,0,5
2h6hAChW74hB9HvrNoK1RY,66,4254
1XcjHL7tqpinEtYVFgdBk6,39,39718
7MPGCB854Qo4alYMOPkBka,67,110008
4EzD52bDFGZTEeEucKHtDs,56,291611
389tNFyrtFfDUOStmWjwOl,41,12198
4ziZMP9NamaGg2rZx0G2IB,15,868
6Rj6eIFt6tvOUyxtVWe0AD,29,22
66akX7UszLtTZqTTdcFvBL,34,1250
5KtT4N5jkrPVRAIcJ8GmnV,51,66111
7FUOsLnUXwuexDpWOg1qH2,0,9
0FN33AHo2LCBsiWaqsMYDK,0,133
3Cs5QQYz6pMhbEKaBNCtfi,47,97868
61pvU6ZLOF3bl0IOtbmME7,62,25438
0cSC1GvvgLumHovn2rgSHj,55,433099
2Jk5Rq7LOdlCGfukxxgQGY,28,821
6VLldomvrVfwjvfLdFDq0o,41,11030
4Rz39ldQWb5UlAQhA7EM3D,24,44
2a5iLHTui2soMRrOQf2Dsr,59,1908
3qzw8zce3NwedmWnD1vx8V,49,22152
6zerBCeTLTvR5tH4oEBRRw,39,29233
6rDm6pSGkc0yXt3JtgYF52,35,28
5xSx2FM8mQnrfgM1QsHniB,78,3532057
6K9Uwn6aqWqDEYrbOIu6RO,41,5843
6uothxMWeLWIhsGeF7cyo4,75,1679354
439qoQvCrKzoNup9CrNxXu,3,472
6PbcPzZaAgHICZA8UTz9BS,43,6503
0ZK33kCIQHtgi3guj3ctth,14,51
6eFajqN4A2ys32Yq1oexYB,43,35
6gur1DZVD5a5h0mPzggOJq,45,127901
1Gtx7uxcwFWqBHt9OeESgj,41,6542
4olE3I5QU0dvSR7LIpqTXc,66,19556
7pMqgUModTCyS7hpa5n2Lc,45,67686
44XzG6GoJZNtkIGW19hsUK,59,216488
72luDUYRlE8N8lPSgyhiwo,58,17146
0SGZfHICh9e4oEXS8zGOXt,42,10559
6Tlh5YBPSPin4bOwMETwgH,17,37
0AsThoR4KZSVktALiNcQwW,66,1532807
1TT3nvsyqhwRIQ2EY7Pydp,18,375
0rVLyv4xouX9M4GCq3VuP5,40,52237
1uENJBsvFjDUv7OrH3DaKR,47,14263
4zxvC7CRGvggq9EWXOpwAo,60,282170
7INqwZQeldkmXYjqTFGSbu,46,19115
6XNz9WBY0eqg95kZxbHnJZ,38,9402
49ZlTVpGT3NxLkTRpPcYO2,45,486
6y98wK2RN9CyNuuN1l2icf,43,1076
2tK16ED2NdkPrAmuHkEZaw,26,2326
6C1PGrTsXqP3wo8kTRhrqm,57,314557
6nHDuiu6PIpfWt6DswQHvL,51,172887
4tRIJ4uToKp0kihbqnZJML,44,32593
44nw8R2G8QHYVCavk7d7eL,33,2190
31kG0JypoJkfxkNJAzVOEr,37,46268
5zwOFEgl0YcJG2RXJTwFdS,14,1550
4VliiEcdt6oGYM6peA6CiM,11,6
7HFja6X48hWE58m3pQnGV0,59,59024
68w2t0wbrGnxSIUHzWs5bt,57,186020
3wRt3iJpZDOg73CTUkfv5C,57,76982
2G8UkPZnQ8i78L8TfqP1X6,66,315341
4j4xD0oanPaJMB0BVqsRGE,51,5342
478i9yYjfDU9Tz2imo4Jf7,24,4
01TdF2ZEvA91OvXXuJfQfQ,46,2934
6XFQvBHGEr3mRfOHcqPXv8,62,431185
4kvCU3MzggM2piZCqvxj0x,59,130645
5cpU1d4hNVlVL3zNcguTS0,33,701
0kRnT8iVzua6p3Lg2l7qfw,12,81
10hGPIDZi33LRaYRIq3Bh4,62,487540
45FmrW3GOSOLhbcBiP2X7r,29,679
5xYkM2vMrE23taj6tl7qkm,68,556817
4mWdGXvLBhz5i2Qe5swRXb,40,93784
1VXkGLSPJj5T0O5E8dNvdu,26,65
1lninaH4nFL8knZKD6baOQ,13,3
2mtGLDeonPnIV8HDyrxCfl,31,42189
3OG8SN3zv2kDeL5lMzXhB3,10,15
2hscsIIlxYGIUYsfarFCG7,46,14374
2KMR8kfHQCPYJ2SatjkIEu,39,7205
6uzCPyGMlp97ATH1yQYNNq,55,8644
7BcyMcADGhD6WB6XFAJFEa,40,28063
0Gwk81mxP1xqDfRDNMUmQ3,31,5572
2EWIKpC6npt0GTe1Cq1KDm,55,71265
4PfRTsKfRTOx4Q3kwVmJKA,2,40
6W4d4DSr9BHJ54EXjy957u,27,131
7kM2bHp9WgqwOE4VUKAlRv,50,25553
7ha2O24d2RixnRx9whTRuW,40,77254
7jCHrVGjeHUYP2pHv8FOJ3,55,190259
3n0ksbjVdPz83etmJcuaur,48,289
0MVtdQmPsEozKSPjeLUyn1,52,3936
6utdPEv71mR0DnGp74cJIz,27,39017
2wdsck730u8ZhDA7eVHw7m,45,12748
5f8j6b7LRg4sRxNK0aLF77,36,849
5jVrCdKOLz3htSyGqhqp8b,37,2356
5yMkHmsdRZA4OVeCylF4xU,51,35679
7m0BsF0t3K9WQFgKoPejfk,76,298028
3JzbTeeULg9qMHXiEMYfpY,8,304
3FiLLiIDypizF9mbrX5AMw,23,376
2gWjgXl2NKMcigyBO0bDnC,0,21
7d9bqLmsI0G6xvOcnvsgqo,33,1691
53nEPak1KqKbrzl6DQnSAv,35,41781
5xi3SZpllRPAkoPVbjB6nc,61,453253
3WmedNlzLkSgkWYCP3Ch3g,5,94
2DzbXUAn0DiYqcgu2wDfaf,38,22377
1sNBvC3ul9Xy0beVtEDPqV,57,790
747TU2nFyT5kS1O8hS9bD3,32,18107
3i7yBAT4mjWA8Vih7a9Xig,55,6196
0HwoxRrJuqhgbbjhUiBh9P,40,5680
2TX325jFbZFpe2OGZNo4Lx,32,3318
5UNWQJdUbO8Gbg9Qn3r52M,53,144322
027SCuJysBD0dNLxTIWBqb,11,16
1fnUaXqw1G6PKF9eoyjxXR,30,5556
2NoT9wKYbNqwZ9Kod3KP6c,34,76
7uzBKhYbCKBs53kDrO4Suc,51,59005
4Xv2j0RpbRYr06gffuDV9w,23,1315
6k8mwkKJKKjBILo7ypBspl,73,407433
7s0XITv7PpvCkdr0rKWQqH,49,2786
1BRWy7wxFVAwIgkKSKv3mg,45,355
3kMMrdPnD5gPLWNRorZd71,0,17
1pbzjrJpvYl4xN0uaBGLsS,31,2569
3O5Pcxr21PC5RMi3wU1Dkm,41,53777
2qdqYad94Al0HLIgmUGQM5,55,2043
7DLHJvRmg11k61s1jaLfdH,0,0
0bcKHsji3iZ7gIayl43Xan,59,1026
70cRZdQywnSFp9pnc2WTCE,75,3911311
5OLBSbwTutqBcE3KSb1Hwd,27,117
6uypAr149uNEEopUYKs1ss,44,4374
7HXBbxW6YwU8lvgBew2p2A,62,33597
5aAJhXtrFlRSDzZmCktcXQ,41,20198
7cvtOrIEaUrqbGmYA9Kj34,52,92546
0I6yADrmeyvw66g7yjkqIF,78,1477537
733tGeoTlbTeRjKHm7HAvQ,45,112
5HSP2h4Ai5izYppJrrTijV,16,2304
53YSn9tHwGJ6bq5P0gGoYo,60,515855
2gfpXS8sdFGXOjePp0m6HA,31,105
70l6HIf0rz8ZMQCW5qK6QI,59,2820
7EQTPWt62cFgqw1nAiFiRl,62,420418
6MhCLR4rx6kFqRthmataTf,0,0
6nS5roXSAGhTGr34W6n7Et,78,1994995
18jB1ZnaJSWmro1ExvqZo4,39,811
5QCf1Qb08Q4E3EPnyo8mw1,47,5371
0Uz2jjlCiSOpsxSD7qOEB0,44,19
3YcBF2ttyueytpXtEzn1Za,72,2782398
01b3oz8hzqtQ3yu1PNDV0Q,44,17349
0qKIWMnkTnpE06eoKG7Pf4,58,6229
6RHB6890Um72Vm5MG5W4z8,34,3555
4faw6pXCi38LUMTw7xSxGJ,35,13020
7HdsVIhhv574okdV85jWog,0,0
3bAY4XYwWCUNpuXclgudSX,48,641967
5p3OgFVHTqd8MAGGxlOYl3,37,12527
0ZcwFNId7ySqDJyhXfKIav,64,92213
0g47TrSSYxJrUJb2aOXvec,11,143
7ANf7tAnPESElMa8bUTMmd,38,31651
0ChHXbMLXNcqNbnsk13mxJ,15,2
2Dqt6WjEca8WcZuGiUcYDd,45,53421
2gcRVD3JxVq4w09EZyjm9s,19,20
5TkwKk4F1MjKiEfYAC2Vbk,12,50
2J4dGyHPTwmLlZAyzDXvdN,48,9468
2GaLg1iDcBaZVYu6xmAOGQ,7,559
3dbwE7BndV7CQ3m7XkphXv,33,26165
3voOTPDg4JXGVLVWG6wfeb,55,1356
14XRgLXin9R3eKTNXBNwos,62,140399
2VY0tBQrNd2J2ZLZsjToB9,38,689
7MxHrlDFCGs7e1xeeSnUHv,37,2527
7mC8Nb2rN3hM0v0bpxaMzL,60,252631
4IB2TdHMteDOTMAA1UbbcE,44,34148
7CZEqdRnzpRzNpXFhMfvTl,29,288
4iFznCrxI2nlVer46cgvWG,47,730
2vik8lyw8WiALKMJK7C3hn,49,18711
2RDrgRouTQ289ET075WYuC,56,79292
4q3ewBCX7sLwd24euuV69X,100,43663764
4ijRUh40099yPDQ4OPOElN,27,173
1YrtUPrWcPfgdl9BaD9nhd,54,206584
1aftUCES5zD5xXI7O9ZF9F,48,56452
1X6dfPmF8f5C5EW3WIGfvm,47,27252
3IzmGNYeQnx285Npwt1Zvh,49,1026
2PJEagPIxaBugeMjIyKVXF,73,787994
2BJ1U2lQ3XLZLmEHcMPCZ0,43,184
0l0rBEfLsuKegoMfFSgUDV,26,2017
6xp1pJrjxWYZ6kIWfWgTex,31,217
59Ti82wAlKpDMWBKnYK131,3,32
0DR4z5jMA1eqx0CmHBUpkr,64,256455
5fuNZSA3i1xjoPbHZVRogr,36,27015
00ZZWXMnMOX58QtYxkyGAg,25,1678
51op6E2hjkeutwFhgw32mL,54,18192
1YjaVTeHBlVRRxbk7H30HN,70,6096
1z4SlU7t66F9M1ZxXx1DhR,23,5661
5ydAcIK2KdpBIbL0yGFJle,54,442469
7HVtSgsv5Ye0Y6ntC97jbW,42,2141
3C9BZr3AmjZ89zzcOdkA4i,45,14813
2bMCqLC25iBaqp2gDYEgDT,45,50561
4NZvixzsSefsNiIqXn0NDe,68,801785
0bk1zGf1qLB7YC2NXPByE3,34,1515
2VINftEho961QpPR74Ftbb,32,992
46jBfLo4GoPUUaG3j3AEAY,32,1626
5fEB8ol3Eg9yEE9atyQK1x,36,431
3noOJBzljbPMoifF6wY12v,48,1527
6zgwrmV9jFjebmXjOCnkAj,36,1978
32bq0Oy4ygWPR5ItUM5J5M,47,120108
24DQLSng7bKZD4GXLIaQbv,57,46912
71A3jaxNuPcJHfDGyetkhM,42,2313
7dP3IojeOt5MB17uDRVaUP,40,18066
1jBovgyZEnLlMQIXRUN1G9,35,1378
2R1yoDsSddlxGn9DmAtJTj,48,55639
3pjq2pDV9RR6VY55wBjVnp,75,902794
20DZAfCuP1TKZl5KcY7z3Q,73,340136
1ZIrF0ZDNIdoTwt57VjkGI,44,11850
4ClsVDy2g7RKSSlvq8cF6d,71,1600344
1gBXB3SpPMGoQg5jCn6LuO,29,3269
1T6RxxJlhXEOwnaJKrVloB,39,5310
5Yuv1zhbDFuLlV3u4f7w28,34,29
5diMmmNkRVfgUnXJrzXzjZ,57,41383
02A3cEvlLLCbIMVDrK2GHV,60,153147
5IaDEj02UeuU9YQSunGWgG,42,38701
4YxOSRWSET3zYduQyQyPFa,36,3199
0KKfFa0AT1vx2sa7wx0lj0,56,4043
23qIXweNPJuk0LyepJSDbJ,41,15634
4rZurml1Hq4rtwISdABqbd,31,27725
1WO1hFAkFbeo9tV3uVX7Dy,72,89655
3B9ZmIcte26paTCaI1PFKE,48,75569
4isewEHTP7Az2QheDdBQ6J,62,193937
778OUOIK1oV9i6WgnFxw9u,28,1
06WyIm2la1sB8sKdfWAvU9,53,23237
4hw4chBwI0fvJltPiQxPPD,52,163620
21yiGQIpkiP8edfxDipQaW,48,253
1To04L8WKIbAy00qDBrZkf,36,1249
2IQIEHvL14Tj7vOKHbIMMj,49,11146
3qUrABCNqnkb5gc2YmPVzP,58,207791
50AOA3aPd6tc928KEYaljF,60,336885
6SiRTFzwOzOsYQf0dQIEM3,18,109
2RaKpBVCLrHguQqQDcahYB,50,31791
6LOvxDn71T0wWhCDNcXcUj,66,1777391
5AcAxnSYc5RNLA6Iy3dZxD,43,56536
0ZSof8SxH0xYtudLe217kA,16,16425
3pUk1ndVKDCVrXXUhVONOf,38,300
3WR4aQtPax6XwTi9L0L3DJ,44,1183
4zkSrqsIgRr3V6lMe625wA,17,5
2mJOGcLR3aCHkM1uAF93or,61,1154179
1loWI8jVk9btgJXHgqHXPD,48,264341
4OGHtsArbGZUmNP246JB99,15,1321
4joNWs26XgMPKcV4hJ03hr,23,284
2H6XYL9D5Z3ErkxCD0gmD6,51,277078
3NW5v26vvoW5ycV37qM5ed,47,29547
6AaNjxYvjOLb6iLbhxVWbh,29,138
7rx3EFiwviXurcFJs8HxMv,5,103
4Siyzg8kWayQfPQsPSl6JI,58,23170
5M60ox9b9C4RSPOYYQLTae,23,5805
6kYViCeiqcUZXgPVdCIKBi,49,57756
6YjOgYWSEqCiWcow82ck04,0,0
0m6wVDFmONBm6aqiO7fMmA,0,0
65GDNtLQdPv30IljvoE2KW,61,86289
36SJoVo2BnoeOHycp3ffIQ,0,80
2iRXWHhAMeymLOrFrrZ1vj,0,1683
3E7p63bZatO9VnLcaCKUvB,33,838
431OQAHp6yrYaAapltdACF,24,405
4LxbyBoXV57tbLgXQXMvd4,28,930
3yX71RnXsn7XwdTZiUmnUr,34,1666
6KImCVD70vtIoJWnq6nGn3,88,18949460
0rSTXALHu0EKAawPLBdODH,67,1642147
3mtw7Fkg8wdXJdub6ZIkJb,47,45668
105iYV1T7lf8Rysxo0KzfD,59,223536
3cKOFDKcBvoPvxfkzErvdc,39,21371
5QYdUMRHeBxlpJioqpIL0k,58,233791
4EGZRFUwnmqPvRsWLvjI4x,30,290
5u7KTyLmUDMqSdlENIxL0K,32,116
6tvDaHOPNWfkc9Q8IghqSR,61,84354
0bMuOmOGqqJ66z104U3rXK,29,99
4K9aclpXgCPNFGEqRlFPal,54,66662
2Waw2sSbqvAwK8NwACNjVo,77,1364927
1SZdTuxme3mOk0D9pUFrET,52,31513
6C5H5G8EN1hu9N1wtOF5Wb,48,14321
5Do9u0GoN4gFn6Nk8NGDhh,56,225603
7M7zf29Oe6dQh3xmAk2DlN,37,424
1no9ABTWrrjgqPVRadC6XA,0,781
5ysOQVQHHU9GJZBKmZMRHv,55,110252
5yfu9LXNlb3GvbZGROjmAj,33,12338
0TZKKZG6WHl2aVFPDtND82,37,38090
6NXk2pLFocS2OkNdT7ncBt,58,10708
2rspptKP0lPBdlJJAJHqht,57,96783
0PPYpxyZGg1Dv9XGAH0esV,16,800
6ZwtE0JYNv8Ij0BwOCqOli,33,10663
0RESbWvOMyua0yuyVrztJ5,79,1092518
1Oaod2BEUHCaRav5EH1dva,42,55696
64NYWpxh4HgzMb1SwCCjMw,55,144970
5Ol4ibSVNXPuCJT46iSkbX,48,50291
33C02CFofpaWCgYTPD1au0,33,440
0By75sLZQ06mWyzNiSdLUB,45,25871
70cJFTHKCTRuBdNNn741Xh,53,17208
7tYPNVzVYQH46AKSnlDBM3,36,9116
5OrB6Jhhrl9y2PK0pSV4VP,68,2316552
65nLHsd1qvpjrzK4pGbEpC,53,779
1zwtew8BGPk66RKGQqtPCX,53,84325
63isdzBiMOaYkMiX6XddfB,50,236060
5Hv9MhUFvGlYurce5BDRUh,35,6252
36zgs7qD28lBA7jzA5bPTC,29,895
7BEMpta6uxRRKiei6jmTqd,51,211531
6QvHQb8zh3unSGVuaueCQO,28,2
5s2tm99Fxnm8k62GW56V0J,33,76
4EMP2LIuKodTl7sDNx8i0p,16,7
0xQwD1OhOngcnNH18m0jjH,36,6254
6dS9sxlp4vf34zzi6TtQ8C,30,12657
0Xk68OyHT2f2wWdKfO3juX,46,1406
7l0sTbJw0bmIFiAsXD5gBH,0,17
0dz4rGLXin0gvKYqFh7iyI,38,17395
4Q9z4se5pHimOE8PUijvkE,27,1227
4F7wGFfIXuQUBFoxiZ9WFp,44,16325
6fHE8xZBCxzwer9DIbOmv4,55,167670
5VnJPtvfHh4fPlHDzXjvLP,62,16607
0o3IFcCxiWfIb3kfnHkhPN,51,253479
4JreHVYyb6GqE2BU03Kx96,60,219340
0u6GtibW46tFX7koQ6uNJZ,81,167877
3G8i4s4O6mhBB4aMWow4Zp,14,0
17gX3tD2iLMYlMGE3fXiq1,41,108
1LT6lzo7SDEkWVEQ13Xkhz,40,455
3rXT3DX9OeNMfH8Thivxrk,37,7082
6lHL3ubAMgSasKjNqKb8HF,66,1091466
0VDaMGtUchXP8EtF1iUVIi,57,20165
3Khoy5zIQXBpI0fzYtRIZP,30,6438
6J6yx1t3nwIDyPXk5xa7O8,65,630719
4dxp2iZCasMOmCDFztR22q,40,11757
0sTPMLGBv3QdhuZQw5ZMu6,40,61597
0gGcw3tA1fZoF23qa8KFb7,63,276248
5qUYuf6cIHU241KxPyDMBp,51,136210
71wVBrMErg4ng9lxc1ajZo,47,49347
2q5sxmerr4iYvqvt1wRCwh,4,118
2mSHY8JOR0nRi3mtHqVa04,68,1434446
5drJ1vVvquXveRzDLAnrEc,25,4904
2aj8hqqjKHr3b8Fval4AuZ,32,581
2MRBDr0crHWE5JwPceFncq,78,6198422
5SkAuPU4i7tJsr8bkyv5d1,0,2567
1DLPdYRuJbDnUBxBBQU9Y1,10,990
4SqTiwOEdYrNayaGMkc7ia,70,320182
46zuW8tHxwahYn7VNMgYTa,65,918286
2lbUjuMzHkT4qIECvk2f3L,44,770240
7yCz6tKM2eN3NTt8TgVqO4,30,1093
5XTxV2ifoYkmNb13Gb6cKz,61,119683
0CR1aLS3JQTlekHgHTga60,45,24796
5Mskrdkv07ZCbhc4WQMkd3,0,1
1EfIDXXrGoFmziMXQr4obo,2,12
4ACplpEqD6JIVgKrafauzs,64,644482
1l85NuUaUCqaiAHTUMYBKQ,31,2924
3tmbCxavlJULZPT5uYSYKc,21,143
5PrgLbXCUsubrpDQyKBAzu,0,4397
0jeYkqwckGJoHQhhXwgzk3,72,187615
5jm3x1qIibWdKSEMw2G011,56,96618
2fTfS7krIHHUCF6dRQmbkG,44,17532
