id,artist_id,artist_popularity,artist_followers_total,main_artist
0mPkx2XbU6WhOvcoaIIEp9,2vRJ1xr5DT4PdBnM63DBJZ,57,164340,Ismo
2xIprDvVcPDY27SGISpFSY,7Gx2wDVHyW5HJh7dc2t5h7,68,189864,Lil Zey
4fJOJN3Ygo67OxypX8Ze61,7tmTvmqgTBcX88ZrSHByrD,64,437618,Nayt
6I0RS1d2afHX6rIuF1EtH0,03eZ4y8baXNaR68hpkkDoq,56,69167,Amuly
07MPytx5xrnK6zJK5RbFSR,0b62itBWBdLgiecXjXCqKC,72,175094,Maxwell
2uBlWwG0P6cUOUBiZhPmBM,1sVmXkzX2ukc6QvasrDBES,76,675778,Asees Kaur
1wFgxBpDAqpkZoJCPwhVQr,6fuceMe1tElXcrzMaSjdcy,43,30490,GJan
5BQrp63SHCVf4bzCzJePne,15UsOTVnJzReFVN1VCnxy4,92,34552932,XXXTENTACION
3SCVtAJq8li6HlKfM4M08u,3Isy6kedDrgPYoTS1dazA9,85,3756568,Sean Paul
3BCaNySJxm7olWTE6DMzhp,5kZeTjvW04yZMdS34gVDq5,47,17842,PALC
6PmjcLKTLzN5sKlwMPudl9,1FdfWn1DrRwWDtRK8faYKY,58,204371,Zeamsone
3vfsh6fJrIm4kqIa0SGEEE,3pgCLfNbw5ozIfoNsvDU7i,71,1742471,Fedez
2HUHTYt61irb27FdT9g853,5rRcnWrevHgbuWjl7Lhft7,54,93390,Merk & Kremont
7tRggC8j19mE7UZmrMJd1N,2tgYhrgAs6V5l5ugcqY9MO,0,1,DennisGreen
7mWm9dmaJfCcxPsTKyB60b,2ws8pkPraOgD2gzMM6hUsh,51,11954,Larry 44
72qqClHy6Qf9Thi58pc4lX,4bOG1sx3QHFbOUVLNmMpPe,55,447586,Timbuktu
5XG2Nb1j3usg6Zq8dPNk5r,7rjcERw1K9oR9vtik3YSJN,23,921,Luigi
4kWIEP5tLtKu9PC30sBwWZ,3OcvS8PzSGYMBvLdzY6g3e,70,3309323,Silvestre Dangond
5sjKHwPyWRwMoFg8Q8J1Ti,2KbikmQKGiUPR2ARs1h0sq,71,183553,Gilli
03vKLlDFVaAGIiUAy7wcOu,29M3C4IzWXrztUr4cV2umC,45,69912,King Los
11hj8c8BCRd5ND3CRhZSvt,4LXBc13z5EWsc5N32bLxfH,77,2029070,Nekfeu
6MIwdFXHnImyz1TmsuUrEB,7iymigONRODGl6XJIprcuF,47,15154,Jocelyn Alice
1lp0S7MnKcfpcsnZ3X5U6g,0IxgA9wO4Op3CSnPlhfwV1,70,112418,Kevin
7giTApUAhYGe8wPub2bOBS,4DAcJXcjX0zlQAZAPAx4Zb,72,4733050,Ben&Ben
3eg3igrhEhzk8bqqRz6XCt,0ixzjrK1wkN2zWBXt3VW3W,75,800571,Yuuri
7yR6EHEi222OpwRQgMq6EH,4nPxrGG7k7aEKmNLsfX4cd,79,687304,White 2115
2p7V1QEwmNpJS4Cr7KGGWo,3IW7ScrzXmPvZhB27hmfgy,84,4944613,Jul
7oodKU6PGYhIm5WdAoBUOZ,48pDK4NOqLtJxn5AAKVUra,39,2548,YT
69jrtjVjyzRyPCDg0dHYCX,5kVZa4lFUmAQlBogl1fkd6,71,3587194,Aimyon
2pn5G18qanszcNmXH6wYQh,0HtJHszzuucFjA33hHBJrT,55,32322,ALEE
6ndmKwWqMozN2tcZqzCX4K,7dWYWUbO68rXJOcyA7SpJk,66,538878,Fort Minor
6it15CsDlkqB7N4lF0C1qM,4q3ewBCX7sLwd24euuV69X,100,43663764,Bad Bunny
4Bgt9r03xC9ex7asMK5p0V,0AepkoQhYvkjEzzwIcGxdV,65,412585,Jacob Banks
61IqoOZgclqCvjn6KImgKm,4RfOLIFy2xEmlWzXEVmLJn,50,419373,Sjava
4ktn4pnufSi9X0WI2Iojzs,2UmhByzSum8X2lQZ7pWvWp,47,73301,RIRI
0lXsCqsJjNSAMjHxgMPGfE,57LYzLEk2LcFghVwuWbcuS,83,3196273,Summer Walker
5c0D1FlQCfcyjNMTHhVaaO,6rYEqmajzlhGVaayOJ2bpJ,66,147488,Yasin
1sn24gM7ifkeH0005USdLH,1LEtM3AleYg1xabW6CRkpi,63,2165114,Đen
3p73Qf6gtJaddu3eo9DbW1,7qM9nMv6HFHFUpiN034R3z,47,95203,SonaOne
5zXK1z8U96zU3tZlFFXYdH,2IDLDx25HU1nQMKde4n61a,78,1966861,Rich Brian
62JVMdktO5BFoG5LDphZul,5AAzeysphag0NxJxLbbVla,61,549281,Columbine
4Y3WaP42jgLORRJnG0ZNSh,1L8QE7iUTf9330wcKxnieK,50,135005,Ivri Lider
3WGa6WNVjexJZwII6mkKd8,5DW7NxqQ2875JtjuV7KMn4,62,463538,Youssoupha
29QQoKCiBil8wTBeP1GDBm,3Nrfpe0tUJi4K4DXYWgMUX,96,45551465,BTS
0E3LHQbZTPLyw06z6XvmNn,7n2Ycct7Beij7Dj7meI4X0,86,12371814,TWICE
0kb45bLkER1V0gcu2rnw69,5LUxu287CsPM7jy3yS3l86,63,991736,Şanışer
2Snb5YK6eYhynfW11g0cwx,0NjXtqYWpnV055KhfZgtuY,60,1375253,Saad Lamjarred
2w2EgI6sp5csBqND1VpDg3,1lqh5puCZTMsGJalV8Rjbe,46,23866,Zoro&Buzz
0IAfXPipRZo8l7AIob4K6i,4k22J4XE3nfRlv4IH7D5Vt,45,37317,LANDOKMAI
5YUSc5tKOWOio0jX64NHP6,2vMYb9ojrYEFFcz0IRF2b3,32,3437,Elias Gould
0uiBeT5qKWBJTip054oL9Q,2oQX8QiMXOyuqbcZEFsZfm,80,2045036,El Alfa
4VQ80l4O1jpTeI5126wB0P,5iot8OPcosJN9nCl7I5SdK,71,1650745,Irama
5OaBhC8NjdqDhHF9I6r9lS,2QWrpLRDeBD1NwWAsytBRi,53,130071,Diodato
2Ms33RTRCT6gArrpcrPxmo,2HcwFjNelS49kFbfvMxQYw,75,2366023,Robbie Williams
38mwJAySCI0sxFWJvN3KbC,2otUckChxWf2cp6UP2cD6e,67,936421,Zuna
30ou7iAyCzBhNW4dhK1Mue,03Vz1qy4oauKKM9kJKy5DW,50,12067,EAZ
4HbGWKUGE4kZveaZ4IJOXQ,0FUsrstJwmg4WVHQMTYuUA,68,1186971,Şehinşah
0zCgWGmDF0aih5qexATyBn,0pWwt5vGNzezEhfAcc420Y,72,228332,Mr.Kitty
5qaHd2XUX2heyaGpi6Gukm,7kB4F3PktJEy9jbwI6ujjZ,61,410545,Dzhizus
7wQ5YnN0lxGTaRyHbN2b4I,4lajcWQSiNMQ4b76eevJ5f,55,35261,Simone Panetti
6SIrNxmmdbv1KUbFBu1PaN,1i8SpTcr7yvPOmcqrbnVXY,91,31119922,Ozuna
6aPoVnA9UDncMyKgTAicsO,3HrbmsYpKjWH1lzhad7alj,72,1568053,Los Auténticos Decadentes
1KyZ4rUiW2lkqGNLQYKpcC,1RyvyyTE3xzB2ZywiAwp0i,92,11135524,Future
5KS5oXw6zHt2VRBbxFP9S5,5OQKHjewQtbkAIerccsMRK,6,1317,Bassam
1UtLHK1KdLD1haUlY5YoSg,4P0eS4QK9qeUhqrapGsJKS,46,122523,Chester Bennington
33IiwIhgqlUlJNSsbNm7ZB,3mIj9lX2MWuHmhNCA7LSCW,79,5366163,The 1975
7ELGUb6x43RhZX5feuKRwL,0Yk0PoyjQiEyIKgnaJFR0n,31,4614,Traffic
7M3pHQYadidtWeJHYUQYC4,1g5sjKXQTGiui8u0iK4SeV,39,30197,Eli Hsieh
7A2RLTIRAbncB7EwCV2JRq,5snNHNlYT2UrtZo5HCJkiw,62,590111,Epik High
3JzwcpwSElAMCPQg96XVEZ,70ANZII0p7JCQ4ArAesCbA,37,8013,Elina Born
277FpA5XeVSVQcyR6Ldexk,4AGiKeaDCxPUGGSgSCYzfy,0,64,Dade52
52tj6ebCQvjvn4HSu5fkiw,4rVronLhqEXcfu8CjCmLQv,45,20728,Marta Sango
5NVOYX9HyAwxIKXRJ8nKoz,5hT3CHUnrkUFsgGAvEPSQC,43,636,Swaroop Khan
69S1PkpW2trKei6b2dXKzf,0YF2oUwHHPo0VTGuqgYG0X,39,2036,Thor Farlov
6aq0IJ1Ftp7PoJfPum2oMM,3L1jDbMK9J4Rd6XVv0KDjS,51,34640,ATYPISK
0aBqdBTB5SeTM27q4CGc6q,51MxI9mWmRMPLK9eNlyQ7o,68,191862,3robi
7K7vAuC6Z6dlgHpQrvbHDC,3A9uzW3A0TSd7VNzjdEPcV,30,1680,Mina Lund
2QYgmyP2LgNBGy0d5WFOay,7jQvZ5ZXC20VENORtQ9Lhy,47,23067,DeeThane
01F3XjTDNiB5v3hfAPi7qT,0YLlTW9rW7ZCy2cA2u3RYk,65,9504,FLEMMING
3vSHhU3lcFI9lK2QNk2j3A,1E1taJPk3Mh3tRs9uLAu3n,51,61644,Paulie Garand
1uMHCAyGmHqyygoNRuo7MV,41X1TR6hrK8Q2ZCpp2EqCz,79,1002077,bbno$
1IcH4Z1Rz2gW4NXidENpuA,0XNKQFs2Ewb3y0VsFUFc5l,72,2634430,MORGENSHTERN
61Yh6AEwsba6RYsrWiNmI0,2hgP9Ap2tc10R5jrQaEpMT,65,936503,Charles Aznavour
0IRDPEW2SCzUPr40xLfTiG,05fG473iIaoy82BF1aGhL8,81,8048379,Slipknot
3NuK5xMlSlB6K2Qp16zf3h,6S2OmqARrzebs0tKUEyXyp,84,21615219,Demi Lovato
5v4WNxsrq1l48g1s3qpaVj,0Y2zzjMum7MSOCvI0GNbv5,47,31535,OG Version
13N5qGcFD3uRuY02Wwdu4Q,70xKWQ1IGhrMV75N3OKcqA,47,1181,Mc Calvin
3AhAGUMOgj8tRc2ehQI9aP,0LyfQWJT6nXafLPZqxe9Of,0,1456130,Various Artists
0Me4USNMue57mtUkMEdPTr,4SgKWjM7cJDCh2aY9H4HZf,56,169027,Marka Akme
0MbL8ecjlfio49v4XhB2SE,2M6dCv6FDYMum9nPnNB5Vy,51,71761,FELIX SANDMAN
6nSQ6xDAGqByXu1n7yuuvs,6w9ToX5slZ4uIdmD17hJ3c,81,6225642,Bryant Myers
74EqNWFkfNrfMMXwDDlmJj,3KtiWEUyKC5lgHedcN6y6C,70,639911,MAYOT
1Ex3LIdbrsuUi1SwEIhH4Z,3drqpTL4sQOckmAfF9i1wg,71,1038197,Summer Cem
4GSDkZt7GcmzBWmsMcpaVO,4FcZfItjVIsfO9TynErl7X,69,57675,Jubël
2d4DjOhZD8gHitp39slVz3,1OJxI4NQfY6osMvhfRMMEX,53,32078,Dof Twogee
35e7ckbWgHjHI9n3oL6jnd,2pHk4wAmL7ofTAuvCIUWtv,65,757612,Roméo Elvis
5MaW25XyUVPjiG4fhfEqDa,1KEprABpzSCzzgwNk8EpYT,43,24994,Casadilego
1hODalbCCs8IIBQqHpmCsI,1gRr6moof50L1b7XsbClvI,56,127507,Rytmus
4EfMiJoLoROnDkm2beZJBN,1yIifIA91WgmfzBcjbQB8i,67,674071,Kurdo
1h48rP4xHFbdBP5gBNizCh,523y9KSneKh6APd1hKxLuF,67,295337,Master KG
1yApeqGiKKeAMptbNUv2Mf,4d2NUjh9ZrzG1ZZdhpSDKH,63,13939,Ewan McVicar
30aOcmDgFhTAJlrujqup3f,2EFpb61Lpi0l5ldOiqbZkK,67,572080,Landy
3fAa5d2KhtXJ1gxB1wobQz,4PCeJ2EIn3YtzYYRsHHWyy,68,671938,GRM Daily
4rwKn954sAK61ojiPVIxuP,1xqolkIzTFMmqgCuD48WNt,57,1037453,Shade
4uazRJSHKFEa4mUhHJ8wSf,1ntQKIMIgESKpKoNXVBvQg,73,1430273,Kaaris
6JOzMswUGJMTZDtMHit0Cc,31s5WlyPC6fwjO56yCwors,47,24632,Matteo
7DCwqBp1HcEHXbwgVrmQxm,2IiSMrjpXiteqhISWXkdUG,59,985271,Sibel Can
3w7MScOk9yCOS1T6wJfZWa,4boI7bJtmB1L3b1cuL75Zr,76,4123569,Mon Laferte
4n58hnsCrYP5XAWQvPLk0b,3ilw3NJXRWd153LIBsme1z,41,102803,K.O
3bf30UMAYF7RhuTs9BJ3Ht,24Lqq3mnesl7IljSVFEBEO,66,24095,Hver gang vi møtes
6xImOq7J8ty2xMj3AhPZTq,5eir5zFJpES4j7gsymbVyl,72,568090,Ronnie Flex
0EE5QfsVywpj6CycOUADk1,3YwqjMyrRfuixi2pbgTGCE,70,1145940,Heuss L'enfoiré
214Mx6MSJhtaO1uPtZGqLH,4dgLZMavMm3danubiJxbtw,57,3132,KALUMA
5k5HXMmbU31I6cMOWnMgSQ,1d6dwipPrsFSJVmFTTdFSS,71,2212637,Paulina Rubio
5E2plSwfAoopzaR7xRfmw6,3a0gvZAydt98HKVbGb0V67,52,49864,Sondre Justad
23CfGZgeDJkBxuObB6KmmQ,5M9Bb4adKAgrOFOhc05Y50,78,4177175,Pablo Alborán
1OaXpp6SWunsKt4vh2o6mD,2ufQfSFDFXfMS7MEMzdGZE,79,431964,Białas
2IpahxETEoM0KWRxnWkvZQ,3qzktAIByIWbxVB5XjxpqL,39,23150,Midnight Fusic
0BJC89bP7WtRiVEi4BwqiA,5A9NWhs9ydYZPGgvcWI8Ms,66,323899,LOVV66
7ksAOf5OhWjNaQOfCzyAsM,2hBfmHHnM4dS4pJgEJENCg,65,99982,Chivv
02846iBEHz7g1pFLvpRllW,7zyObVag8rUjItn71SkIrh,58,161305,Survive Said The Prophet
0cN47vRgoY8VJ9jlyuwb7Z,6Sv2jkzH9sWQjwghW5ArMG,65,531119,Lyodra
39MturfdwhAQYpuhx7JXbq,47hZpY5XndrYKiXyOgKsga,35,2453,พร จันทพร
0pnUazki7EZWSNCz6G8d6O,3DhsjXVgWmA6X26tUugAjP,52,140457,ProfJam
2gXVPxIqtNmqOy5WzZUj4X,14M41VoNuxxvBXaigqZ9D9,59,31479,CatchUp
0w7L6dzlRnmbo9hKzpEU8Y,7jXoGtR69J2iYCefc58MZX,51,84535,Twins
5js3lX42tRzrvj2gOd6pDN,1hwvc8bcyy9ruXXXRLcfko,56,89886,Sergei Barracuda
2Z3lyeCldIUw9pwjzwDi1q,3H7Ez7cwaYw4L3ELy4v3Lc,61,252499,Håkan Hellström
3CBTBbA6yVn3FnpgasF1sy,6iRCChjWCj187y6iBQVwhd,48,6595,DJ Mike One
3ItjcxhQpTpCPXxBAi0shS,6zlR5ttMfMNmwf2lecU9Cc,75,475878,Sam Fender
7abpmGpF7PGep2rDU68GBR,4ON1ruy5ijE7ZPQthbrkgI,64,137580,Burak Yeter
7kGDAuP9P8mT2epyDwbdDj,4IMAo2UQchVFyPH24PAjUs,75,3270103,Jowell & Randy
3SVujOh7CdfGNKLU9Sj8Fw,37230BxxYs9ksS7OkZw3IU,83,186549,Chencho Corleone
1fxKKzZ6YmnrYmD7fCrBo9,2AfmfGFbe0A0WsTYm0SDTx,73,3182634,(G)I-DLE
2Z1q31wYJOmfEwIRF7cEBw,4KsGMNzBc29HS8e4QrVvDu,33,1408,Jóhanna Guðrún
12iDo4Kdw9vA2X1lN3UTVu,1URnnhqYAYcrqrcwql10ft,90,10767637,21 Savage
36VNbHyd2qTEjigVXToJ6I,20amiDsCI5EwB6xy37h44k,56,851270,MMZ
4J87Y0ggs18DNP7XMn3f0X,0fov7ClSP5KDEJUbE0D0VI,34,860,Boreal
1F7ZElvJAvWKQ7UaPXg9cF,7ltDVBr6mKbRvohxheJ9h1,83,5028198,ROSALÍA
6KVxMOxlSYpC5nrvyWhYhx,7n2wHs1TKAczGzO7Dd2rGr,89,36477810,Shawn Mendes
4e6l3QGj4RZesjDLVqYk3H,6h1s4i4XKIYv4ErDelLDN0,75,1116790,Samra
33v8x9hrccmn9y8vcvZEtr,25u4wHJWxCA9vO0CzxAbK7,76,1912005,Lukas Graham
79letQC8rVM851Cz2ORR0z,2MVfNjocvNrE03cQuxpsWK,62,272803,Hins Cheung
5ZJ47OLz8VH4ePjxa7nsrR,16s0YTFcyjP4kgFwt7ktrY,66,1181612,Mayday
74YS8i2OcE6nnVj0uqigSp,39yVoqm6sYFvvqF1RciUVf,78,3267014,Carlos Rivera
3PwomdYcEH9wi3xA5ifcsE,7gjqZ8coFZimZDtdk04WP1,68,71664,MACE
5H91NYyC86a0k97EHZbtXj,1E1taJPk3Mh3tRs9uLAu3n,51,61644,Paulie Garand
30QbxMta1DGgfcHUc9GfKi,2PpD3uapjVwWbLJI2qbG27,22,2223,Hady Mirza
7HBW6yX8iRf81nn6NVOzHL,5fS7aONqrIhiw6YzgKVOsd,67,3240163,Judika
6v2xV32DfjSBVRGlPYHPJk,6dKPNkSEQOrRRvZz63Y47F,54,55060,Oscar
2sna3mzBMNapDszQPwqGqf,295SPRt7YTtIPdYoMkkF7K,62,49404,ODZ
6RWIqZKpXQDXjlZqRbDHlE,5Ypafuz95Xk09YDf4tgAvU,67,512561,Ayax y Prok
02sxnXoCxbGxs6dPANWOHr,1bNjWBFWsAAzZSR59lRdpR,64,1053312,Kabza De Small
6cvvRzbWnyXgdN79mqHGcH,03SBMfoHX3EUENFwFoLN5i,56,22386,Soppgirobygget
20BSdaBpIUvUv6PUvqJN8l,3yvCFkK57FXH7JIwZQ5CmU,46,119981,Baka Not Nice
1gGhqfs2pDTOI30AEXMXrn,6TLwD7HPWuiOzvXEa3oCNe,80,1806495,Oliver Tree
0HZsi7S5hOq6Vqdu5hBttZ,1SUu1Bi7ev9HbOzyVC77qD,69,519881,Kool Savas
2Fjz5ZC5BvFdCqcnTZ3ilH,7vk5e3vY1uw9plTHJAMwjN,85,32641073,Alan Walker
3CFOweMk6KPcab8ZZdFwJd,3PMRY3PR5xAe5UpRfPPuaG,53,30991,Dzsúdló
7jhmbUCdecTQNagQeEilX3,1pPmIToKXyGdsCF6LmqLmI,75,2774513,Rich The Kid
3WV0ujoWqeaETjbUtX7svc,5nlhxXs2Lgr8nH98jC26pw,58,6941,Costi
23X4VNqdoSDTqrfnx6Zm0r,3KqfMWovwwFSJu2ZOZlQOo,0,5,PaulaSanchez
4k4te54jzgrjIW8FeDd1Y3,47xoaIx5kSY8Cn607qXt4N,42,23867,Stefano Cilio
2CHzlkLD9SQISQzCiSM6f3,7c7ZeiPKWHf2E1rsf1P4VF,58,228405,Medina
0Sq19SHdExGl1OzXYzjPLu,5CkZIA3WpaEFxp0wSjMzRI,64,346688,Young Multi
00pW24Ogrp16sOxTokbJz4,5nkYRuiIHg2xXHFC8bfosJ,67,386098,ItaloBrothers
4k5ripwnTRXiOzXUEGhXSz,5Yo5iU2nf4H41waPl4ZnS1,72,1081304,LEA
0i2C2tlyRFRfM0wZbnqYLk,190bkHbFrRvEhcB7Zpuv3y,57,157515,Waa Wei
2EQ2znZcnDHPvMlAvgQsYW,4FHSjUpacxrQeyXkOyX6hz,49,7007,MELO
2V6mYHoySLcEKpRcK9uvB7,3pgCLfNbw5ozIfoNsvDU7i,71,1742471,Fedez
2vLJ15E7qhdySectqvcdkW,0wJDbxpqtwjA2FxfU6KI0E,44,4016,Max Landry
5q7MwkmvVrswBRjm6qVF3B,1zeAbUJAbLOWeYpgRVnYmu,61,45022,FLY LO
6ifaFPQYIQgtokvSlbHbu6,63RF3q8ejWJup6nAPb3KLw,56,6953,BESS
1kh1EMsjERU2HBcYoHoFxa,3qoxj1cR3W3crV51Wg38Ux,50,18454,Dollar Prync
2UnIyoEhtJt31UzqLCiKYM,66PoNlsQYggJcJrCQAIvtU,36,20093,Razika
0jsOrmAm7jSkkiK6DwVtxy,7gZfnEnfiaHzxARJ2LeXrf,76,6664171,6ix9ine
3D48MVGzHUX0gUB4mJwMLL,7iW0o1suit8xY24m9M5L0u,51,88438,De Vet Du
12DSnnw0j2ZdYTgHd9elYj,1IAEef07H0fd9aA8aUHUlL,63,916298,Omer Adam
4vy9kO8VN6pdmYTh2vV7EP,1ntQKIMIgESKpKoNXVBvQg,73,1430273,Kaaris
4n0GuLiZWsFR090ICuK133,3IW7ScrzXmPvZhB27hmfgy,84,4944613,Jul
03cpjI0lmxZPSmOQ1H0FiT,5lQ4rxm8spSJpJHY1Wt5sZ,37,43890,Ippo Hafiz
3TVz2kX8hsiLma4iI9BxOD,2ufQfSFDFXfMS7MEMzdGZE,79,431964,Białas
6Ysnd9T4uIhQesbWK672GF,1dON8KmX1N7ZPHCRyhK2hX,50,110728,Laura Leon
4iohEcyDqSrl2OKMkH4vtg,2QcZxAgcs2I1q7CtCkl6MI,66,1563281,Eason Chan
4ZA0EXmjnZIYguEMf0Mc88,4tX2TplrkIP4v05BNC903e,71,2137495,Tom Petty and the Heartbreakers
1Eum24tziiY0sRBRx7hWBb,0W8WpLB5WoXLgiA193LXk6,54,409674,Sun-El Musician
09FEC2H0Ls5bXMSFj2bLzL,0LX2VNf5w4iOHW1yyIqb74,78,1206489,Bedoes
5iDqzq1eEYlH7ft3TXYHor,2GluLnUHh09d9sUXwpoMJu,41,37667,Fang Wu
4BFVWzz00fEewAB6jBcE2h,7rWuImrIbAa8XxwWVFWNoZ,52,42954,Riffi
1nt8kWBK0PiCioqcYUpWFN,0RENwV6Phsp2y8nnFJ54UC,53,89215,Tredici Pietro
5pjWzUc1tVcewUTdDJd6Ce,6UOV42aOSJ5YrbYzLIfLwr,48,56271,Sun Rai
7BuHdm4lQqcyG3qTwdkxus,5lwmRuXgjX8xIwlnauTZIP,83,14161973,Romeo Santos
2vS1HmVoOpvWeFKf7HnWdJ,4Yttlv9ndGjCDCVLqM7ACq,77,1669082,Sido
2LBjwUnpQ9dFKFaZ2QlTgL,0F3lC4Bfyf7mKrkCiXPAaO,47,20421,Paveier
74j34STf8L6uADnTN69ohv,1mcTU81TzQhprhouKaTkpq,94,9412025,Rauw Alejandro
71R8HJxQk5qMiRstrlXN9t,1mcTU81TzQhprhouKaTkpq,94,9412025,Rauw Alejandro
4PB2v5GNXuLOfYLsUbQs8P,63MCBZRiUdnqRsAOJwijiB,62,900018,Sadek
4NUDg0G6FgcfkxNUbYuOsU,4UK2Lzi6fBfUi9rpDt6cik,68,1561477,ヨルシカ
6UJ953CDfkz114NhHWYE2D,2UFqwY8A3PLcx8pAkg9g5P,74,866134,Diego Verdaguer
3FLgB5V6Zvg9R5njenANWm,6xg3PSVEwviVyfnx3mtsPL,48,25866,Saul
5npjrk0bYGbINMUQxqnE7i,6ytOHdKh4xt4YvF7tz8Zcv,73,1059185,Kalash Criminel
1aiAGn2OxoqoKHx9zfJe6N,0pSx3asj3usz5PRt8COo0E,69,246859,Ketama126
4P5KoWXOxwuobLmHXLMobV,6olE6TJLqED3rqDCT0FyPh,84,14575802,Nirvana
5jIpeBBeb7bC3jsOC3QUAU,1roTzbKGDx7ZFBA5oibNPW,47,1756,9umba
5gN9ZruKI1ngSmirP2IIMp,0zGt5wXkvlORfIk5tnFxAD,38,8181,Baggalútur
4GlbRt9MEKimoj1zZrdAWb,3inzIBtXMSkZTGEfC0a1kT,58,115752,Kontrafakt
0GoIGVoX1ZYPeb1BvzaTYP,6M3rUPqXzEcBsKFl0f9q8c,47,4504,Lance & Linton
3TuqUJ3OXEc68FdhoE2kaU,02Tq76MwpeoRu3BHIAiaio,65,663464,Yura Yunita
7LJjWqhqK594nN7qJzLVXE,41MozSoPIsD1dJM0CLPjZF,85,28163018,BLACKPINK
67sYutaZnLRZd6rRfECgJg,3xmY7evutapMbhcZva0xkn,44,5284,Jitano
4Y6zC8htGgiNNgHGOlGI90,27szsMQxZzAUJrm5BmhaNY,42,20398,Papi Hans
6rcn967QN5JtkPOBDwYIuT,1gBUSTR3TyDdTVFIaQnc02,74,4449195,NCT DREAM
3jRHehB5ulTMKfK5WaqDqc,181bsRPaVXVlUKXrxwZfHK,86,5982818,Megan Thee Stallion
26G8FKUNpuMXoj5aptV5a1,5PNcqs6EtD6gSXgUiiJIUU,59,48699,颜人中
7mv0oAleAr0eJc7JmVFq72,2KbikmQKGiUPR2ARs1h0sq,71,183553,Gilli
5ZfvQDF0Ics3URo3iwx5HJ,2ufQfSFDFXfMS7MEMzdGZE,79,431964,Białas
1JbR9RDP3ogVNEWFgNXAjh,06HL4z0CvFAxyc27GXpf02,98,49081334,Taylor Swift
7nfjJwEVdRZGahuWdv5QUU,1wFoE1RwBMWoWkXcFrCgsx,69,549659,Josylvio
5HFvMPiNjclAq8DbEAPWMw,6q7nMIVgGohQ14mSsq3F8t,70,151834,Gilsons
4LMdG7ZvtbvKXSyzgciIoP,21DdJEcvxk3t2u53LWUQ0H,40,19999,Triantafillos
4vFKHKmJNWey1sXs5tObg2,7nwUJBm0HE4ZxD3f5cy5ok,75,2819101,Aretha Franklin
1KYh38VBz1Mkmap5L4Ilxv,3KtiWEUyKC5lgHedcN6y6C,70,639911,MAYOT
0MvzpMFoZEkumMptmOpjRM,73GFzdRqBvOfiuJEjSeERB,24,1664,Zeana
0swQsbBsUacH1fYt1FxAgx,2DbTbUZFWbi3U3QzgJqU0V,58,215855,Snollebollekes
0R9TKsln5DOl9PsnJFbdMr,4cgw3nEf6uOQ2NqHwSXErR,58,470217,Balti
0BPsxP81ujKwoZzcVpOLRZ,3F78m0H4Y4a1Dvd79TKVvw,51,276184,Eliad
2HmjAaMyTtHyDj8QLvqliK,0p4nmQO2msCgU4IF37Wi3j,81,8367531,Avril Lavigne
4xi6A3v0uZODFMdpqWOwQ9,4KakN50EORWP9ML1bXhyWF,34,22593,Hamza15-3
58eCxeMiYO9etjqMAxHTlO,5ixQSDvAMa5O758xG8MWXT,69,1463094,mor ve ötesi
5bgk9LpiliGZvZZ43h3hNi,0tJCNteqwm7LmRZ6KWr8GT,63,302403,Chip
4Ngh6rMVUCOFK30oO0iEMD,3eqjTLE0HfPfh78zjh6TqT,79,4631533,Bruce Springsteen
5k4ANXL5wd9HMcgfuCtpJg,6jStlKLflTMUN6BajxrNlj,64,637192,Julien Doré
3ZjkQbe5JzzQbzRtkXyZNv,7f5Zgnp2spUuuzKplmRkt7,82,2340018,Lost Frequencies
3gwoz4xZuye0agjYgrC2je,3WGpXCj9YhhfX11TToZcXP,81,6420078,Troye Sivan
6nrbHVrXTAW0uhLjR5tqHJ,3AlRiyjMywTVNzTcHbf9QT,76,1063581,Lil Kleine
5OOWl82KIwTI9EV5PEWNGI,0nUGkxUncFeXt0Dr0hhrc4,62,727516,Indio Solari y los Fundamentalistas del Aire Acondicionado
3lOmnm1LKH3hcrJcDJWeeA,0IxgA9wO4Op3CSnPlhfwV1,70,112418,Kevin
4m8ayeTlVnsYAtR42NhDqZ,4QvgGvpgzgyUOo8Yp8LDm9,70,1950474,Mrs. GREEN APPLE
6NOJ3uECaczgOdWurdEhM6,6rYEqmajzlhGVaayOJ2bpJ,66,147488,Yasin
045FwWlfQeVoaCNDvShp7m,1AM52XHXnWAEqnQwpxTLWm,68,1288939,EDIS
50xlqNticOjNCnR192H1YJ,34Y0ldeyUv7jBvukWOGASO,68,1274269,Bobby Shmurda
0o420trQgUtPnbMgCEAEKi,5enwJ9yOnKlCP91ov4Dqhv,54,135590,punchnello
2MJ6r19vDvktr7xkHp3jzp,0Hc3yVWeBOkwf4jCW79BLh,29,2080,Hipsumhaps
0EbSQ38Mf3ZBYiHj4klmDT,0yqCOSZ1i0c49UUbE8AzbQ,61,441740,Rasmus Seebach
7qZGKkuPLwm9cHeWfIeihO,6m14xgA0m3w92UM7ujJgky,66,976803,UVERworld
4groJLnv4zXjUZlhipBpXR,1ntQKIMIgESKpKoNXVBvQg,73,1430273,Kaaris
1PQRwFvNM7xV65bIkHmDtx,1sPg5EHuQXTMElpZ4iUgXe,73,6168807,ANAVITÓRIA
384ePTHPwsJmHpAXH1hMkG,7hEYcTJuBYjhekQukXWBWu,45,10303,Carakukly
1YFu3F7SpwRTdGTt56u9O4,4V1v1oFnKe0b42lZh1QBnF,61,184287,Ektor
