id,popularity,label
2eprpJCYbCbPZRKVGIEJxZ,73,RCA Records Label
6mm0i9d3JxQiyquwF5F6oS,27,EEG
4dnfyWxWjUovjJxs7yX9b3,13,SUSHI RECORDS
0wxjlH0EvEYj0FCKyQjkyq,49,Universal Music Australia Pty. Ltd.
4c8WAhHFExwXEshJ7evqvy,35,T&T Records
5WSSQJAV8j0zRp9HGUDAe2,60,BAYAR MÜZİK ÜRETİM
5qgmo9vLB1OFMLfV8huaiE,18,Hit Music 21
4KFEHvkGVZCLQ2vJM6tlh1,62,Zee Music Company
5r4wRnTqHMa5wjU5VIG3ca,17,Columbia
4QByv5CDlBtgAnBX4MrxZ3,27,Universal Music Oy
6nE1C92IIZQBnlYLxObRHW,70,Som Livre
51ngYsBSpqYimrvQaGQuZI,0,Maskulin
7jOvnh7azQ4LUSGBC340yl,0,Nkabi Records
3qpBZCkLAqexQdCQFAMVuQ,15,Top Notch Music BV
7xpCIh0hZYLBNTUaLqrJU9,49,NEK MUSIC PRODUCTION
1ifgTPxQGemh21M0crASb2,44,MADNESS
4HeT0GIdRxpU6gO7fmcb0x,0,ILLSLICK
19ftohYqQetn7BoGQXXlSd,72,Insanity Records
2U9ONknz1iFEK9drEKLx8v,74,Jive
3SfW0yFNbsj6Neyft3zmDV,37,Sony Music Entertainment
0EUGqkj07wWx27XADAq3Ba,65,MCM Mexico/WMI
3uQMzfrf4kUNGsCtmTtjPh,72,LaFace Records
7hf4Do8ywyKVJiwQqIexc2,60,Altafonte under exclusive license from Hook Ediciones Musicales
0FbcuKOFPTtZgqAucm31iG,77,Music VIP Entertainment Inc
0HoOOHAvJDuYbH8cdvFQr4,26,Sony Music Entertainment
3btd16RrgaoZvI5P84ecdx,24,17 Earth Years
1RIFyMBr9gMAJeY46Ef8jv,24,Top Notch Music BV
1oZkdGpkeXE5Nn50cxVb0U,45,Montevideo Music Group
0ERJuceuf5osFMrmTGIjTH,6,disco:wax
0EOl5Udxu7CxJ5u3XbkRnN,67,Crucast
6ohaXJPOftxH4FXnKpavjy,41,Universal Music AB
5oOKc1DvLdwt0bQaNy9yc4,0,"Vulcano Music Entertainment, SRL"
7yhLG3pUHmoPtRcqtVYDGz,0,Dyne Crush
6LKDh9hn1nLGvFxsHgjNo4,29,Wovie
5mS8xeDPLDKslKSi7beGnV,44,Helicon Music
2pPVDn68GUdb09HjZd8r5L,0,Mobile1 Music
638ydpHxuKvbmqHnUzCl5E,27,BOZZ MUSIC
2sNPif5pg3pB43BCt0751Z,48,No3
7nkFdVqDVAsu65wAzyLiyG,18,Universal Music (Pty) Ltd.
2t9xl2JQTdrndND3rdwIh6,51,Universal Music Italia srL.
1HP0Bi9vX32iekX3ONXvPe,25,Universal Music (Pty) Ltd.
6dOYV8Ckbf0i6YliugQGi4,37,MuzicUp
38REI6judykAZ5vPUWE0fC,13,Pukao Music
21i7sgxzGEdFIIi3KrKVRG,45,Sony Music Entertainment
2FUEvEPVYpnymDLxDunufn,27,Top Notch Music BV
17HsgjR6rhYGnDFsJVdiQw,56,Loop Recordings Aot(ear)oa
5NjaidUEZpzlubXGiZJwmU,39,Universal Music Division Capitol Music France
7dYoOYMyVwB0IZuDq93Z0k,10,Team Something
6yXuLl7rOy2digAW9PLjlu,0,DIVISION
4INRJMYMJrSPsf5mbW26Fm,58,Atlantic Records UK
4LPjJeLSLNjqOrJv7OtfDb,32,iM Electronica
7CkuTVTU8VfAVulHisPZDl,28,Media Asia Music Limited
12dNz930IWNuJbbZwa1M0m,62,Universal Music Division Capitol Music France
0X5GPbXiGMfH0hLFoRYJEH,45,1884006 Records DK
3h5shpjXfjySjeC3Tz5CpP,0,Universal Music Group
3pm7ks3R6zgevviQT4T49F,0,Dragana Kosic
5rN50UH1U1QISo7s3uMCTD,42,ONEFOUR
24dkYon0iuK6xkKYNVR9Uu,57,DBTrap Records
1yqdz0dIa0CB5IMUgcfieE,28,7M2-Music
43ZuQ5VIn2l2UDlld0y4Vg,0,Double Trouble Records
2s8Wgg7X68n41ZGuwTmqjd,53,Hear This Music
0HSLT4HiEp35nL1p1my7GC,0,Sony Music Latin/Magnus
5WC5WvmybgtCEuFdr0kQMW,63,Ant Wan
43oxDVkn2Xs5WQCQLAQul4,21,Tjooff
32rDmVkpKu6pzhesbaNxDZ,38,DNK Music
1TjQezBxYnh11RVA8uUU02,32,WM Japan
0MZG2WjghHYqTTFLIXVZWR,44,EMI
44PmiYzFsLXaXSzMZaRZQc,59,Universal Records
1PmeXczhZIer6TWFD3xMjJ,29,"Official Music, exclusively distributed in the Nordics by Universal Music (Denmark) A/S"
3i07sE3F83pzSyl0HcXlrP,18,1202834 Records DK
5aJG3ABQEX4kOZDsycrHzM,36,Universal Music Italia srL.
4rH2TMbLLCRDLPDqBB3XzK,0,Universal Music
6Nsop9onhJBLRsoQShepX8,53,1546531 Records DK
6y5L7zU8rOw5f3Lywj1CPl,73,Sony Music Latin
64ldK5YYLcvU5DumxGw6jK,48,Relxvant
3GrNH56DyfyEvBAZ3Otptm,73,Sony Music Latin
5wE4xgMbhY01fcoKuKBjEZ,2,Med-USA
4WhuJTDV7zTBmCKb8mMy90,31,Gazell Records
17v5xV5TeED7ax2M9C2Xbv,55,Sony Music Labels Inc.
4km2LnRqP66ynZSqX4BqkE,0,Interscope Records
45eBsid76c7SpzYVQpSaIV,1,2250902 Records DK
4hmAVd9JpGlVurESrULRTh,58,Atlantic Records
4wwnU5PNgXZu5P13mtFR6b,7,WM Finland
60sI3iRfHfu7YpcTpZ29W1,1,Lauv
2Wdtjqa3FHPb2wFnsKb9E5,21,The Voice Entertainment Group
6PVN0rvVbQE21VoEgmtDRS,4,NEON16/Universal Music Latino/Interscope Records
32BVrPjwweOQcHKKpxgE4l,0,WaterTower Music
1aHspryG74tpoMCOFLQGYV,0,Universal Music Group
0bK1lPmxwYd6NAsicYHqS2,25,Universal Music Division Island Def Jam
2FZ2y8Z5sTRSnnSa8DIPHz,61,Rhino/Warner Records
4XqdkAJtksbqrl6FzpFDhq,0,上海逆聲音樂工作室
3I8PdIhk6pNm8Kv0HiF14V,65,T-Series
54EOpH5o2m12tVu0GEs4MB,0,Belmokhba Inc. - بالمخبة
4i1xPjQurMytzpR1mW3zIw,47,"VO, Abdulaziz Louis, Bader alshuaibi & Haneen Alkandari"
2Vknxdd3cMEEMtznXjN1rI,55,Universal Music AB
3N0v9WJfyPMkvtkGGkLRFT,23,Universal Music s.r.o.
5vJAZGJfWDNKMAN1Lo2UeW,28,Universal Music Romania Distributed Labels
2F7ZSi8NqHJl7GeZgNksTA,36,Korpstaden Produktion
6tfmqxPO6boqoBqkeF8cwc,30,The Bank Music
7Ho8gAx4haSxv1eFLQwvTj,74,Syco Music
2f0xFHkhYro3kQtgve1f3I,34,Jador Music
2Pqkn9Dq2DFtdfkKAeqgMd,0,EMI Catalogue
7rMHyH52FqtVSeMmBRUXDd,59,Sognare / Tana Prod
4fajHH7Bg2wvPm6jKLSM6z,14,2089750 Records DK2
6woTyyUX7D1YImy5UeDiZs,46,Mondo Records
1mHkgVyfBtMLYnUFLuwuqm,42,BL
01j45fNsgb8AoFEiwK8Vlp,22,Universal Music Italia srL.
2k1NcqdVAvDcBfaF9Ney0J,16,WOW Music Ltd.
2B7L6R25vI22f1sIgV9k2F,49,avex trax
3clF95vv6O71LUshRmF2q8,65,DALE PLAY Records
3KacwE6ax8jp1vun6DQ1Jf,56,YGEX
5t2ig6VpX1ED2SH7IzQw4e,42,Bin Music International Limited
6lXXDHgm7jHZdOuQpxhbkC,53,Polydor
1NPwzPOJZtCntssiBfVQ9B,30,Universal Music s.r.o. Distributed Labels
0waoWIh7bbCpkalcoQt4Hr,60,Chris no Beat
3PAr1iSUgXrQ3DPJ2PicQn,24,Top Notch Music BV
61KrONcgww3TKrlX2qJKzV,53,Cash Motto Limited
6KUcTXmg2VkUuHDtWcjSrd,47,Ngot
0tx5UvWk7z4qpSvor1J8e8,0,YG Entertainment
1XMhlkCjn07TMxAWssFDHT,39,WM Sweden
1GWtYmtW8H1h66gb9HDD83,26,Sony Music Latin
5RKzKrWVhGwPIvcCLyTHZK,0,Sony Music Labels Inc.
224PKHqSKhL1hwOqJ3Za3l,15,Avalon Music
0nGsFnpKBd5LG59DTLA0qk,37,Vertigo Berlin
6LsE2iJJVHcS6cObMvvBsX,0,LOVEiS
2L31RjYHNNlydrzBEwDTD0,62,Sony Music/Essah Media GmbH
5lEtfFvXRKv11z3uaUqnqd,0,Universal Music Group
68enXe5XcJdciSDAZr0Alr,80,Capitol Records
50MwosjUzH3LyNBb0JBgTv,0,DJ Alex
30qYaLCfjNOaFwb3Ys6O3V,3,Cliff Vmir
2cojD4DdfkuFsHNcI9Q2B9,40,Anep Music Group LLC
7B4Uc6ECMevq0RnTPmlqgp,43,SAF©Entertainment
6UfNM5jg4wmhFIOSsZxmhD,0,SpicyDisc
3ZxHonQIfeuXpm7OBSdY2R,35,Adghal Records
6kU4wDxSRBdghPHAJ1ZjlF,0,Zhara Music/Velvet Music
3BGeS0LEgJYvs2TIZccSNX,14,Nora Collective
1XcnfcKa6CxygGYAXzGesY,30,Aldaba Records
4Ixr6M2KwqrH5GGQMRFgkI,54,A.S.A.B
0LTojzZSLxA767kUWzZ8FZ,46,Greenstar
5sb6BmmtFddvPZyhG8nHv3,43,3721 Productions
3zYFvSvwwb52XuXf25rtCg,53,Ariola
39ktylGx5TpyW6v5pNmCjg,15,Sony Music Entertainment
0J2xuRiex7xEz5se8RbBuU,31,"Rock Records Co., Ltd."
3RW08xyJZQ21Z9sygtuBau,0,Sony Music Labels Inc.
6P4fIR8j19jjicjAzLcGnn,31,Holleration Entertainment
6rVzslyt8yHBMq58wGWjC8,19,Colors Records
1789bX2ByLEwPzBRZJMaQr,6,Universal Music Spain S.L.
5WHtQqBhQGka16k4mEPUhB,36,Anwar Al Mushairi
3O2Rjh8vKAAK5fndtSKSzU,41,All In/GG Music
5hmWHH8PNFun13nA74DaSB,0,MeownBB Studio
2mcsYv4xFD0RdJyN3NdSGJ,26,Ruhrpott Elite/WM Germany
3CYdCXoXsFvF2DPHYZRvLA,51,独立发行
0CbW8nvhqsXEKOYfa9D6XZ,39,Warner Music Russia
69gY8ImNvw5VQHUQNaI1jo,54,Nadao Music
3FDLQylS4dlmDAa12eUnwS,0,FutureNow Music
4MaXnFPKQXHK7voqrWGEPn,57,Universal Music Ltda.
49Ygo6mK7E5FG6kd88L2l1,25,Vertigo Berlin
7iq6U9mCAODet8OQHC4lHz,49,Universal Music Oy
6KRk2RiQp96OdTY1qGkCh3,0,Friends Entertainment
49YTck6dGWBTclrQLK161F,0,Universal Music Group
3qxTT3SbkppHUTZCAAjsJA,0,Sideline
0o0tKVV8rtkDjydBjx7h6S,0,光復香港唱片公司
31VGmRRDCAVdoKUEtoEMmc,0,Universal Music Group
7JRm4EpvuILDH4tgJvhtuQ,10,Rokka
0RWQcRvG0teQZhAt9BnD9w,0,GR6 MUSIC
0x5Vn7tPWyACi4e02ahWEs,33,Kid Ina Korner / Interscope
0N8CeXNlAQ1hQLZYk4stGm,0,TF:TE
0hjIqzHvSrzIT6lv8pTy6E,27,WM Malaysia
2x9mX1AOUvYspUcPe3aCua,5,藤音樂工作室
0SUKbK4r6wQS0t9gdMsIdm,53,Mankirat Aulakh
5G8gmRr2ddNOSE9HCsTLtZ,0,Sony Music Local
6LG7p8zCkqWALWyhpTvCMw,0,WM FR Affiliated/Play Two
6PrxfXulZRXjyP7uWLhBct,2,Sony Music Iceland
7uW7dVCInNpUeXtLfk2JZz,53,Virgin
2uZ0HUV8tt9HC4FtJesS5a,0,We Are Triumphant
5FjHZIzF8XJS5xDk2ti8Uh,53,WM Hong Kong
3yepH0ckADnbqwISL1zi0M,48,UMLE - Latino
4spm4hpj0WS9sqCY3ymYtq,45,Rompe Records LLC
4lmWnKbt4wJ9KqFGnORsY2,52,Smash The House
5G987h8uFAMrgBKNs5BAcu,41,Darkroom/Geffen Records
2LcDrIiN3sNpB5kCoA60CW,50,WM Czech Republic
0d5CtbaLEpJTDHjJ106V9m,40,Zaynab
72HINF8kjHzGvLeqZsDoac,28,Alpha Music
5HVoPbfVcsOElf1zr3Qg7w,0,Spinnup
2qwyw5UXajkrR5kNFPDozc,54,T-Series
4cHvHmLAcyrjrbEkzXOiVJ,39,Artist First / Maciste Dischi
6YnsM8AetdT9cSHgJDpFvY,41,Universal Music A/S Distributed Labels
0OkJThJls8FO1lutMzMDJ0,67,SM Entertainment
4OV7Gast7HNrAeqOWy3K1o,39,disco:wax
6NFf6r6StLQUnaMavAoteJ,43,EKIPA/DONPRO
0rT8UKVmrcP3Myaox7i5Ah,52,Kalan Ses Görüntü
5V4D27mbs002sLX8w24Cz7,0,PME Records
15qFIl7e5x7EDiPHJYj45v,38,Ultimate Horror Sounds
0xXRt6cvJWXzO0koSuWVqm,0,Spinnup
22r4q9554DrxLr9bdlcQHv,0,Sony Music Labels Inc.
5TjoPLyhcR1qcXD2AHFcZd,41,Spinnin' Records
5uX8n1r96oXS00BO9rquJR,0,"Money Tree Entertainment, LLC"
2bgL3UrqM8knBxaedpoZbE,8,Egyptlinx
4T7tFXu0ySB9s70AXq35oz,14,CYB3RPVNK
6SaXEnMCnX7qmUGMJLO5PA,0,AVRUPA MÜZİK YAPIM
1icvb6xh57lImtoKo9dva5,39,Carlitos Junior 24k
68i0gDIA5T5YVUIxj9QdsU,74,syko
4PsF1ykFe7OfkBpNslJJQP,48,T-Series
7ktSA32AbQHddr6qZjpboh,16,Sony Music Entertainment
6xmmjs2Io31ohcKrifsRgr,52,Universal Music s.r.o. Distributed Labels
2WNxRfTKmEFbGWOdOLJb0L,18,Первое музыкальное
0mIhN1Fy819UMKD1TK1Vat,45,recordJet
4dXKApdbOW35fGx679PVAC,57,BONUS MÜZİK PROD.
67GYNRw2795hr6ZlyyU1Sa,63,Universal Music Ltda.
7zFt7hLRPxemmlzVzg5uec,83,Universal Music Italia srL.
1IdkYwnRxLKPw6NYsm4m90,0,Sony Music Entertainment
7oFUGL0Q2DijRmInXm6V56,24,Kartel Industries Sdn Bhd
2vA3kc1qc4FqDBqIZtuhFt,50,Alles Oder Nix Records
3M315U7mkSSUoxoUXv6M27,46,Fadel Chaker
5jb3yfBfg0yNY06v8v9Szp,32,WM Brazil
5kpRcX0pCeMK74PSgnaX7g,54,Epic/Record Company TEN
4DOVZ8qPxkHSn3JY4er35J,36,Universal Music LLC
4qVIONl6OrewOLxlWf7QaL,0,Universal Music Group
3rxW5kYswl4yfe9jBFRdKC,0,Universal Music AB
27EhxNeyTwvnuo0TcWMDZf,58,Universal Music Italia srL.
6kFV98QxDDPwI2qz4LaF4E,4,Universal Music A/S
668ckPnYHEwX1XxaW6Qrgd,37,Mastiff Music Norway
4pG7RebITssOm6t4w9TNL8,59,Capital Music
08pIAC8EPHbSDQFsY0xRov,52,The Basement Records
5hXet5zcqFNKUUR7nf9TK2,30,WM Finland
1GDp8tz04TwF8eVhAlfqbY,59,Juicy Money Records
0sZZZRJGYs2gpErUOmkIBi,30,Universal Music Sdn Bhd (JV)
6f8lvJU0Drl2FoMJG0MV9A,14,Rokka
3l3LZovnHa1TmtR1V2fxkP,68,Universal Music Ltda.
34GQP3dILpyCN018y2k61L,86,88rising Music/Warner Records
6M7NDjZdYBpiJKaWysxJnl,45,Emilia
6il6bJoru84BFUwmUEEzur,43,The Woods
4j2qKQj6hfC6BrUQHHMET4,0,MyMusic Group
54kDqOtVNM0bafxqbeKROT,39,Ariola
5AbYQHmAjx5iEVnbpy2aQG,0,Codiscos
3nYBN3frFcvg3kjCGF22eu,32,P.A.I LTD
1yu8g81F2kZ96GM5rw5Y5Y,60,Lamp und Leute
3ADXANvZ1oQKAxx31FALez,21,WM Finland
6DZlHqXu2tTEzixP41Wuze,40,Hilde Selvikvåg
4TRsUWGbagKR0aktLyXiyR,39,EMI
3vFQaXWY75C5ujnUvVbEih,18,Reina Music
0Qta1EXfjfRgjE74XYEFta,55,Quality Control Music/Motown Records
1plrhIPkZ0eTLwxb2ylL4Z,0,Nadao Music
3AzUw77sryrnLmw6M8YGpY,49,Decca (UMO) (Classics)
0YpnBZ9kBPcGzoonbHZFaS,77,OFFLEI SOUNDS
3a1ZsLwpC9j2SQ9scGE5je,36,GARAJ
7fw8rAhWi3UWw92jgemhbZ,57,Reprise
6NmFmPX56pcLBOFMhIiKvF,0,Geffen
5GjEPzbIDt8Nh73CqAeDfu,0,奔跑怪物（北京）文化娛樂有限公司
1dTcNM9uPabQeE3Jo4gRFl,0,Vangords SoundRecordings
4psQMnw3sTeQuSFC6uhWqN,0,Kayax Production
02NLv9af5wGpilyzDli9iz,42,Universal Music Romania Distributed Labels
1ZGZ7MZcYJUDdO55Rj1fNr,18,WM Finland
1Ekb2K13vBO6VkILvBV6LI,58,WM Brazil
6YE9zh02HLPIYWHteiceyw,17,WM Denmark
42JSKPEKBHIAxjUNgk4IxG,0,America Music Group
6ZnZF1KBsgeM71aB0dLWpG,0,Universal Music
3tvc3Tdhb14RC7By8uhfbi,26,Avex Taiwan Inc.
5O0HTyQ3DxJL0myWNXa6ue,30,ROQ 'N Rolla Music
3xFSl9lIRaYXIYkIn3OIl9,77,Monkey Puzzle Records/RCA Records
126OlMOJfhALwN6eaEWf84,0,GR6 MUSIC
4ihfUwVpF3lTKlC8kJh6nQ,54,Universal Music Italia srL.
2Eu9J7STgsK7ojEDgXVN0A,63,Atlantic Records
4iKNnG7uLVeQsxqABFJWmY,46,WM Poland/WMI
49Q5bbUJo8VN7nfVROT9bx,38,TRIFECTA
0jXsX7bYf7FQE0CLGug86V,55,WM Mexico
7pGstvohEBRuP1aQsEOvAC,46,Universal Music Pte. Ltd. Distributed Labels
3SptgPWK2EwY5bETJFeTw1,0,O.K Management under exclusive license to D-Music
75HcP7Zo7NAjJtvbOW5r1F,30,GMM GRAMMY PCL
4OGSmLOdkp7p2SqdAY1ocU,52,WM Spain
7igO6sx0vVHEzo0xuDmRZA,45,Columbia
015kXzs5wCoiKyNQBPy19d,58,EP MIX Editora
1XfytoJdLUmMFfa03bNuo8,38,Gadget Records AG
2s4C0r0mYRRSL2Y4Wgg7Az,7,Universal Music Taiwan
5mgUO3NInQxzRxklHiag1U,49,Virgin
74vajFwEwXJ61OW1DKSPEa,76,Republic Records
45c1tgTktunRMmfh3WVh8U,53,OVO
3U1AqkOrskcAEEkcHdhf1W,12,Walt Disney Records
5gxneEKkYjLeJ0lI2LelKW,34,Universal Music Italia srL.
6enICo7R4aqDTsNWoNUfMt,8,Alexander Jarl
0rYFyxXmrcyOarZX0cpFYe,0,WM Italy
6TYsVDVOBEsPRyIl8WgUDm,25,Method
1WMHf6LFwvHYS67QnVIWT1,29,Xploded Music Limited
1n81uiTwojDC8oA93QE7BG,11,rhythm zone
2SZPMh54QvFHjk9e3uKr4A,43,Sugo
0mFphQXdHQk3bpdZERUwU7,7,"PepsiCo Foods Taiwan Co., Ltd."
53O4JL4p9EI9dW5WzeN8U0,33,HIM
7DRqXsFayQSiB5ZelymE5H,44,Minos - EMI SA
1FzljFJn3RlJFXQumzxD7x,0,Universal Music Oy
4A4SaQQyla2UsKPoySF0LZ,52,NaMneCash Music
48WjMsMmHRLQTC2ZXqPwaw,61,OG Records
0miXnV4jvnDLEEb2PCXjWm,72,Carré music
4tkqeWRaQHPzPRQFX8o9Vi,64,Greeicy
25tpcBA0KQDKoEkIanJkdP,0,daWorks Records
7riCJFypFAOsAHy4MTcNp5,73,Columbia
1AsJAlr8eXMnHWp9JoOoZP,0,Aleete
4HmVBjp09qwqEFSg20EEla,0,PONY CANYON
2hj3TtOFRw31Fzfumf4gB1,48,The Mayries
0trBRZZkOBzmUwllIXMnZM,10,TOKYO FANTASY INC.
7grlPzIHgZINOD2GhYBROR,52,Universal Music LLC
0S36Q7WjtDpAvnbap854yW,36,DOĞAN MÜZİK YAPIM
1Kp9rdPxGvrt0QbvrzIGCX,56,EMI - Kent Elektronik Sanayi ve Ticaret A.S.
52HhJPaiaxkaMZBWyePl37,45,Warner (France)
2JSfcpkCnJmLNIIqJm1yXs,55,WM Spain
1N6QL2pEQP2BFPOWnAh0uN,0,RCA Records Label
3tp4K2QmatxCdchoi8Al5I,0,北京自在天浩文化娛樂有限公司
2Cj9yXXdn2hqIaB0aKmzLe,0,Universal Music Group
1Z19OzqVNiTqgqJnjYLfae,29,"2016 La Commission, LLC."
3qnxdAWTeGP1NbF8r2SfK6,21,WM Finland
07oupZyy8xBQq0RQmXmg5z,68,Def Jam Recordings
19jyOF30wQ87kHxHLOFWDA,28,Waed
3b8WhhEqCvenN3rMKi6sNQ,19,CONNECTONE
0HCpJ68D3mTaHlftzsA6Ai,16,WM Hong Kong
481GrNpsZ4fKzykR8FRxMi,33,Columbia
66OYt73mqan1hWa78BhfPd,84,YG Entertainment/Interscope Records
1LfmXvS1lsaQhctjeNnseH,5,Different Records
2I8vK97ckmcLGMnACaQRlv,43,Universal Music A/S Distributed Labels
1cepXtGsFdUYVlLgGFWMST,2,Update Medya Yayin Yapim Produksiyon Tic Ltd. Sti.
0TZaVTQDbSf4pOibUJXMg7,32,FME Recordings
5QUwCi1lbk0kZ5k87fRNbK,69,Arista Nashville
6cwLpioHCpiGPodf5Km3Pf,33,Top Notch Music BV
2drWVXJz1D03OjlIZSzWBg,0,Noah's Ark Vof
2t9PxUaBK9Jk2G9vPOaqy5,57,WM Spain
1FWAN2F8WDeyikgOTPry2Q,0,Universal Music Group
6ICAbKdRDzeN8F97sp0WiW,7,Riera Producción inc. / SGPE
5D9zcQtZaaU3ilXRYfYyKI,12,GR:OW Records
3CwkJ516o2Mdi6i6v77Sgs,43,T-Series
7lVqfR6ICYD704FXblzmlT,30,Yin Yang Media
7GXFvjeCBHDD783X4jms0l,70,Sony Music Entertainment
3H1sqBMdhQtwQZ3w2nWAOA,0,Island Records
62PNQjpsNipPsgSpEMsFZ8,14,Made In Baltics
5IJnzuTCQaDvt3dor2AYHJ,24,Columbia
0jDjZYKtcbKRwecXEROroL,12,Noah's Ark Music BV
4metBLwDDcI6UdW5UG7Ryk,0,NUVISION ENTERTAINMENT
2gS3rvgJD2djvs01xHCVAQ,50,Nordo
72HUUTyi7aESZugkM40BKf,43,disco:wax
6ShsZvRGx3dU6s0WXs7DfT,45,EMI Recorded Music Australia Pty Ltd (Distribution)
1VGlNqOUSTuOE1s7elmtNc,29,JUUR
4fxfW2baQedTj4JIW2axaJ,53,Universal Music Division Virgin Records
6HiS1OC87eIa2QJifFSrRi,0,Matador
2d0hILjcUNS3RMtdR6N3mA,16,Full House Agency / Vocal Music
0ucGrSo2yMmlszSfdmV6fS,0,LASTRUM
6ndaa5yzks3YifHX1u5Esl,50,Legacy Recordings
0bztSEMY5LMTCTTpDN0NOr,19,Think Music
7a1F129PPqK99Wk8iVlbkk,45,SONY MUSIC TURKEY
6dYJifZzPaitN1ClvSO6q8,0,MyMusic Group
6FnVN4GNjzQjssv4iEq7Zk,25,Media Asia Music Limited
4KEhncutBgef5V1D3gHxfx,0,NMC United Entertainment Ltd.
0oiC32HHjeCmI96KZMOpm6,52,DMS Records
2rcRvGcZwuxqBMggOATgrd,31,Linfair Records Limited
43mAHKPa4iB2er88lxD9Q8,79,Universal Music Spain S.L.
5EtU7buxL7EQejEUJ3Rmjn,39,Nek Music Production
6W7KL9SWksqpRYhrXQCvlH,43,Alecc & Ggreco
2caauCnAe3k7noKqTAhzgQ,37,WM Finland
250tfvjqMa8GRajsFp6mSg,35,OU7SIDE
7JK3ZzSzsvQPsH2DwzKjGX,63,Som Livre
0oJp2NBDebFwYxAY165hce,33,Wovie
2pu5NZTs0YATr6reQAq9gp,35,Sony Music Entertainment
0bR3AgQTlp0nOEFPr3a2Dt,43,Rotterdam Airlines
26YXnCC1LGlXAvT1r0Py9h,25,WM Finland
5vvhAkJbqq4CKNpNd5iUVm,38,Avalon Music
37qVoUbHTwUPl2nThUeH43,28,Universal Music Distribution Deal
4J3Dj6w3O0Z0fzGNJXJz25,0,NMC United Entertainment Ltd
7JlCbNWZszAdVKZdtHFQ5p,74,Priority Records
7C4wO7npFwUlVgNye4hbII,64,BMG Rights Management (US) LLC
1qMH4DSuzVDKnuh6gopoji,12,Nawal Al Kuwaitia
4a59JeVqILaeRz6ERv2nQc,18,National Own
3VCaKLIlIDrfKvurZcTmBl,71,RCA Records Label Nashville
3Rt4X67rscYW6V5rYumwqC,48,Sony Music/Outta This World (OTW)
5ghfsr3QInPXt04TaKpY5v,28,Kemosabe Records/RCA Records/Sony Music Latin
3PaXhBtlOqrDvGmhIAqd3v,39,$ourJ
4yYW4J4q7TBTyrWoci7pSq,18,Kalazh44
3uhvDy6obaVBGrYu7FGYYB,50,WM Hong Kong
71cp204DB5PGabceX3yiBl,65,A2M Produtora
0hoyOYZcDXujLMXS7Chw5g,28,Vhudie Music
0UlPEoWsy6XTDV929b4q6t,32,EMI - Kent Elektronik Sanayi ve Ticaret A.S.
31FgvumC79SVITBUSf2uI4,20,OffBeat Records
1ucf98ip08W4dY41QZrXeq,70,Atlantic Records
0LvXqimu0PLuqvfWNLzoBQ,0,Bich Phuong
3a3la0sjEOUM4nPbGJv8eS,44,Universal Music s.r.o.
7Auiz489zbSv6lWrPc8jLs,29,Universal Music Italia srL.
0u0RtnUnKXRsc0wiD6q6Ck,0,Interscope
76d3wbgNKsNG64I5EbF7yb,27,AMMEHOELA RECORDS
1a3FMNil2RySfPFEpjjGf8,27,Carnaval
1SAdASSzDf70GDvfGSX5D0,49,Spinnin' Records
4Sxb96mvwdAZnyEfR3n513,6,Firmata
61hGQNFwmqGHXm5eeMkd4d,68,ZYX Music
4dEgr3LeNOQIsT8MGgeBTz,48,Atlantic Records UK
64eE6FnNj7UJ9LEkN4EbvS,63,Generation Now/Atlantic
6HLjJLBRDKhFqqPTmbj1kH,25,BMB Entertainment
4VDrVQ1fMA3Wpc5Cpf0rCT,33,Columbia/Koushino x Camaeleon
3IMQSQ8LQSbERbyXn6q6fM,0,Universal Strategic Marketing
2DO5IFtWxr5QxoY3bAE1RJ,3,Hapsumhips
6KcRGyWTEgBxxR9b9uGO8J,21,Banger Musik/WM Germany
7r5ahEmFilpX2QbSTS6pQ0,38,Redline Music Limited
1lEml2E8ERf6idno7exYyS,31,GARAJ
240IuxgcoYoJp6ppFqwxiw,36,Columbia
5D1lCCEzXsUkp5efGIGnhC,43,Gungun
6M46DM6h7SsydBlCE0LHAX,20,1767658 Records DK
5vpSYNfsuSANrlnV3zuzHw,39,J Storm Inc.
1iy1WJysxTwj4C2PeGyWOY,43,Select
51u0dxdEt6aigwR9VECgmW,23,亞洲通文創有限公司
1YCtHrTMT1tv8hAzYUJDja,51,WM Sweden
0TMlyaF3gP9bc5xdVR4ZeO,5,"Connor Kreations International, LLC"
3kwbwO3wtwyNo7zCFzWkcW,67,Epic
6jafiKeiK2jT2hj6iNWGCc,20,Hui Hvang Enterprise Sdn Bhd
5xwu2ZxKFPk1wM1JBEO2Jf,57,Universal Music AB
1pXovSzK7gVQYVNoTV7lnS,0,Rocket Records
3nR2o7WSu0MDrESjHouEia,0,Independent
11sayHFi7CtcBjOhnBHufE,31,Carré-Music
65EmbYRfiaajO4kftbC1N4,30,Columbia
4xpeeztYL2ensw5QYD4rDg,51,Mayimba Music
5PA5FphqngWqNefMfdLO42,37,Tero Music and 411 Music
4PUZmw8wMy55rmRPcInAXp,41,EEG Music
6gBhlwaGmjtE9D3NH7ouzj,0,Saumaa Records
2TIXF4ADwIn1t97SLCrXUp,43,"AsiaMuse Entertainment Co., Ltd."
3twC225hfx6FrfrGAO3zvF,39,Sony Music Entertainment
59au6R9MrAnKMxeS49LUOu,58,KMN Gang
